PROGRAM,BODY,RUNG,RUNG_NAME,OBJECT,OBJECT_TYPE_LIST,ATTRIBUTES
P121_sample16_Function1,Fault,19,NONE,LdObject,Coil,"{'operand': 'LB200[22]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Fault,19,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Fault,20,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Contact,"{'operand': 'AL121[26]', 'negated': 'true', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Contact,"{'operand': 'AL121[27]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Contact,"{'operand': 'AL121[28]', 'negated': 'true', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Contact,"{'operand': 'AL121[29]', 'negated': 'true', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Contact,"{'operand': 'AL121[30]', 'negated': 'true', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,Coil,"{'operand': 'LB200[23]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Fault,20,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Fault,21,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,21,NONE,LdObject,Contact,"{'operand': 'GSB000', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,21,NONE,LdObject,Coil,"{'operand': 'LB200[24]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,21,NONE,LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Fault,22,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Contact,"{'operand': 'LB200[20]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Contact,"{'operand': 'LB200[21]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Contact,"{'operand': 'LB200[22]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Contact,"{'operand': 'LB200[23]', 'negated': 'false', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Contact,"{'operand': 'LB200[24]', 'negated': 'false', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,Coil,"{'operand': 'LB200[29]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Fault,22,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",CommonObject,Comment,{}
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",LdObject,Contact,"{'operand': 'AL121[31]', 'negated': 'true', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",LdObject,Contact,"{'operand': 'AL121[32]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",LdObject,Coil,"{'operand': 'LB200[30]', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,23,"
■異常停止まとめ =FAULT STOP TOTAL
",LdObject,RightPowerRail,"{'in_list': ['4'], 'out_list': []}"
P121_sample16_Function1,Fault,24,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,24,NONE,LdObject,Contact,"{'operand': 'GSB000', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,24,NONE,LdObject,Coil,"{'operand': 'LB200[31]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,24,NONE,LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Fault,25,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,25,NONE,LdObject,Contact,"{'operand': 'LB200[30]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,25,NONE,LdObject,Contact,"{'operand': 'LB200[31]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,25,NONE,LdObject,Coil,"{'operand': 'LB200[39]', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,25,NONE,LdObject,RightPowerRail,"{'in_list': ['4'], 'out_list': []}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",CommonObject,Comment,{}
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Contact,"{'operand': 'AL121[33]', 'negated': 'true', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Contact,"{'operand': 'AL121[34]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Contact,"{'operand': 'AL121[35]', 'negated': 'true', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Contact,"{'operand': 'AL121[36]', 'negated': 'true', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Contact,"{'operand': 'AL121[37]', 'negated': 'true', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,Coil,"{'operand': 'LB200[40]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Fault,26,"
■予告警報まとめ =WARNING TOTAL
",LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Fault,27,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,Contact,"{'operand': 'AL121[38]', 'negated': 'true', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,Contact,"{'operand': 'AL121[39]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,Contact,"{'operand': 'AL121[40]', 'negated': 'true', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,Contact,"{'operand': 'AL121[49]', 'negated': 'true', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,Coil,"{'operand': 'LB200[41]', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Fault,27,NONE,LdObject,RightPowerRail,"{'in_list': ['6'], 'out_list': []}"
P121_sample16_Function1,Fault,28,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,28,NONE,LdObject,Contact,"{'operand': 'GSB000', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,28,NONE,LdObject,Coil,"{'operand': 'LB200[42]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,28,NONE,LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Fault,29,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,29,NONE,LdObject,Contact,"{'operand': 'LB200[40]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,29,NONE,LdObject,Contact,"{'operand': 'LB200[41]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,29,NONE,LdObject,Contact,"{'operand': 'LB200[42]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,29,NONE,LdObject,Coil,"{'operand': 'LB200[49]', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,29,NONE,LdObject,RightPowerRail,"{'in_list': ['5'], 'out_list': []}"
P121_sample16_Function1,Fault,30,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Contact,"{'operand': 'LB200[9]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Contact,"{'operand': 'LB200[19]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Contact,"{'operand': 'LB200[29]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Contact,"{'operand': 'LB200[39]', 'negated': 'false', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Contact,"{'operand': 'LB200[49]', 'negated': 'false', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,Coil,"{'operand': 'LB200[59]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Fault,30,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Preparation,1,"
■機能MD内でのみ使用する機器の準備回路
",CommonObject,Comment,{}
P121_sample16_Function1,Preparation,1,"
■機能MD内でのみ使用する機器の準備回路
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Preparation,1,"
■機能MD内でのみ使用する機器の準備回路
",LdObject,Contact,"{'operand': 'GSB000', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Preparation,1,"
■機能MD内でのみ使用する機器の準備回路
",LdObject,Coil,"{'operand': 'LB300[0]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Preparation,1,"
■機能MD内でのみ使用する機器の準備回路
",LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",CommonObject,Comment,{}
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2', '3', '4', '5', '6', '7', '8']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'AUTO_MODE', 'edge': 'falling', 'negated': 'false', 'in_list': ['1'], 'out_list': ['9']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'AUTO_MODE', 'edge': 'rising', 'negated': 'false', 'in_list': ['2'], 'out_list': ['10']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'IND_MODE', 'edge': 'falling', 'negated': 'false', 'in_list': ['3'], 'out_list': ['11']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'IND_MODE', 'edge': 'rising', 'negated': 'false', 'in_list': ['4'], 'out_list': ['12']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'TEACH_OFF', 'edge': 'falling', 'negated': 'false', 'in_list': ['5'], 'out_list': ['13']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'TEACH_OFF', 'edge': 'rising', 'negated': 'false', 'in_list': ['6'], 'out_list': ['14']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'NOT_AUTO_STOP', 'negated': 'true', 'in_list': ['7'], 'out_list': ['15']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'AUTO_RUN', 'negated': 'true', 'in_list': ['8'], 'out_list': ['16']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'LB600[0]', 'negated': 'true', 'in_list': ['16'], 'out_list': ['17']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Contact,"{'operand': 'LB500[10]', 'negated': 'true', 'in_list': ['17'], 'out_list': ['18']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,Coil,"{'operand': 'LB300[9]', 'in_list': ['9', '10', '11', '12', '13', '14', '15', '18'], 'out_list': ['19']}"
P121_sample16_Function1,Preparation,2,"
■独立制御機器制御停止指令回路
",LdObject,RightPowerRail,"{'in_list': ['19'], 'out_list': []}"
P121_sample16_Function1,Condition,1,"
■原位置
=Home position
",CommonObject,Comment,{}
P121_sample16_Function1,Condition,1,"
■原位置
=Home position
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Condition,1,"
■原位置
=Home position
",LdObject,Contact,"{'operand': 'GSB001', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Condition,1,"
■原位置
=Home position
",LdObject,Coil,"{'operand': 'LB400[0]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Condition,1,"
■原位置
=Home position
",LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",CommonObject,Comment,{}
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Contact,"{'operand': 'LBR700[10]', 'negated': 'true', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Contact,"{'operand': 'LBR700[11]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Contact,"{'operand': 'LB300[10]', 'negated': 'true', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Contact,"{'operand': 'LB300[11]', 'negated': 'true', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Contact,"{'operand': 'LB300[12]', 'negated': 'true', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,Coil,"{'operand': 'LB400[21]', 'in_list': ['6'], 'out_list': ['7']}"
P121_sample16_Function1,Condition,2,"
■検査条件
=Inspection Condition
",LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",CommonObject,Comment,{}
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",LdObject,Contact,"{'operand': 'T121_0001A1', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",LdObject,Contact,"{'operand': 'LB400[21]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",LdObject,Coil,"{'operand': 'LB400[10]', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Condition,3,"
■起動条件
=Start condition
",LdObject,RightPowerRail,"{'in_list': ['4'], 'out_list': []}"
P121_sample16_Function1,Condition,4,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,Contact,"{'operand': 'LB400[0]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,Contact,"{'operand': 'LB400[10]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,Contact,"{'operand': 'LB200[29]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,Contact,"{'operand': 'CYCLE_STOP', 'negated': 'true', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,Coil,"{'operand': 'LB400[19]', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Condition,4,NONE,LdObject,RightPowerRail,"{'in_list': ['6'], 'out_list': []}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",CommonObject,Comment,{}
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,Contact,"{'operand': 'IND_MODE', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,Contact,"{'operand': 'LB200[19]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,Contact,"{'operand': 'GB002_000[12]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,Coil,"{'operand': 'LB500[0]', 'in_list': ['4'], 'out_list': ['5']}"
P121_sample16_Function1,Individual,1,"
■機能MDの各個運転回路
=IND 1 cycle
",LdObject,RightPowerRail,"{'in_list': ['5'], 'out_list': []}"
P121_sample16_Function1,Individual,2,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Individual,2,NONE,LdObject,Contact,"{'operand': 'LB400[19]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Individual,2,NONE,LdObject,Coil,"{'operand': 'LB500[9]', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Individual,2,NONE,LdObject,RightPowerRail,"{'in_list': ['3'], 'out_list': []}"
P121_sample16_Function1,Individual,3,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Contact,"{'operand': 'PB130[1]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Contact,"{'operand': 'LB500[9]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['4']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Contact,"{'operand': 'LB600[0]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['5']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Contact,"{'operand': 'LB600[199]', 'negated': 'true', 'in_list': ['5'], 'out_list': ['6']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Contact,"{'operand': 'LB500[0]', 'negated': 'false', 'in_list': ['4', '6'], 'out_list': ['7']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,Coil,"{'operand': 'LB500[10]', 'in_list': ['7'], 'out_list': ['8']}"
P121_sample16_Function1,Individual,3,NONE,LdObject,RightPowerRail,"{'in_list': ['8'], 'out_list': []}"
P121_sample16_Function1,Individual,4,"
■IND
",CommonObject,Comment,{}
P121_sample16_Function1,Individual,4,"
■IND
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Individual,4,"
■IND
",LdObject,Contact,"{'operand': 'IND_MODE', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P121_sample16_Function1,Individual,4,"
■IND
",LdObject,Contact,"{'operand': 'LB500[10]', 'negated': 'true', 'in_list': ['2'], 'out_list': ['3']}"
P121_sample16_Function1,Individual,4,"
■IND
",FbdObject,DataSource,"{'identifier': '0', 'out_list': ['4']}"
P121_sample16_Function1,Individual,4,"
■IND
",FbdObject,Block,{}
P121_sample16_Function1,Individual,4,"
■IND
",LdObject,RightPowerRail,"{'in_list': ['5'], 'out_list': []}"
P121_sample16_Function1,Individual,5,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2', '3']}"
P121_sample16_Function1,Individual,5,NONE,LdObject,Contact,"{'operand': 'PB130[2]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['4']}"
P121_sample16_Function1,Individual,5,NONE,LdObject,Contact,"{'operand': 'PB130[20]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['5']}"
P121_sample16_Function1,Individual,5,NONE,LdObject,Contact,"{'operand': 'PB022[2]', 'negated': 'false', 'in_list': ['3'], 'out_list': ['6']}"
P121_sample16_Function1,Individual,5,NONE,LdObject,Coil,"{'operand': 'LB500[11]', 'in_list': ['4', '5', '6'], 'out_list': ['7']}"
P121_sample16_Function1,Individual,5,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P121_sample16_Function1,Individual,6,"
=各個1-1-1
",CommonObject,Comment,{}
P121_sample16_Function1,Individual,6,"
=各個1-1-1
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P121_sample16_Function1,Individual,6,"
=各個1-1-1
",LdObject,Contact,"{'operand': 'GSB001', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
